Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000039278,Pcsk1n,Gene Expression,0.4165219395566953,0.0,0.0,89661,29.5668542420692,2815
ENSMUSG00000027581,Stmn3,Gene Expression,0.416364136289178,0.0,0.0,45234,14.087937105561451,2765
ENSMUSG00000023046,Igfbp6,Gene Expression,0.41588869556896496,0.0,0.0,4068,1.2321159597295261,1523
ENSMUSG00000073888,Ccl27a,Gene Expression,0.41521974716486326,0.0,0.0,11254,3.3825593073918223,2377
ENSMUSG00000032172,Olfm2,Gene Expression,0.4145288940023861,0.0,0.0,4843,1.4500851104150803,1723
ENSMUSG00000030905,Crym,Gene Expression,0.413701509916125,0.0,0.0,4125,1.3132581990487189,1559
ENSMUSG00000037126,Psd,Gene Expression,0.4136629847549935,0.0,0.0,15652,4.994985949222473,2556
ENSMUSG00000053441,Adamts19,Gene Expression,0.41269886458134936,0.0,0.0,255,0.08800149779730088,173
ENSMUSG00000047261,Gap43,Gene Expression,0.4119230990461801,0.0,0.0,16597,5.273004472218943,2533
ENSMUSG00000029359,Tesc,Gene Expression,0.4112487681939945,0.0,0.0,6876,2.2636057170690007,2081
ENSMUSG00000037742,Eef1a1,Gene Expression,0.41028927954524985,0.0,0.0,96963,34.7450036435539,2822
ENSMUSG00000043439,Epop,Gene Expression,0.40894448833592917,0.0,0.0,2962,0.8921418348225975,1309
ENSMUSG00000067889,Sptbn2,Gene Expression,0.4071535684261861,0.0,0.0,15889,4.95282836063969,2555
ENSMUSG00000031551,Ido1,Gene Expression,0.405327013633516,0.0,0.0,554,0.21666870875417948,380
ENSMUSG00000041380,Htr2c,Gene Expression,0.405037777771467,0.0,0.0,1880,0.578805495174191,894
ENSMUSG00000039057,Myo16,Gene Expression,0.40439261825050704,0.0,0.0,1702,0.5490759131496022,907
ENSMUSG00000032936,Camkv,Gene Expression,0.4030188057013027,0.0,0.0,14505,4.712268501252712,2505
ENSMUSG00000051146,Camk2n2,Gene Expression,0.40279097794879165,0.0,0.0,9758,3.195037967857443,2367
ENSMUSG00000028833,Ncdn,Gene Expression,0.402352649631148,0.0,0.0,46040,14.910343436015731,2776
ENSMUSG00000038418,Egr1,Gene Expression,0.4022695362863328,0.0,0.0,7651,2.307133070532228,2076
ENSMUSG00000060126,Tpt1,Gene Expression,0.4018463622675735,0.0,0.0,65508,24.93097473362418,2821
ENSMUSG00000047842,Diras2,Gene Expression,0.40039332497459723,0.0,0.0,9734,2.9476828912844364,2270
ENSMUSG00000037217,Syn1,Gene Expression,0.40029716506900065,0.0,0.0,20834,6.389661905360527,2640
ENSMUSG00000041986,Elmod1,Gene Expression,0.39963927283810496,0.0,0.0,13651,4.533399761859724,2518
ENSMUSG00000005892,Trh,Gene Expression,0.39863986928233275,0.0,0.0,919,0.40660846551539553,497
ENSMUSG00000032589,Bsn,Gene Expression,0.39851188010773886,0.0,0.0,10527,3.1347014433475073,2321
ENSMUSG00000079436,Kcnj13,Gene Expression,0.398224719878407,0.0,0.0,279,0.1090346185413865,129
ENSMUSG00000058254,Tspan7,Gene Expression,0.3979011747685844,0.0,0.0,64263,21.346234433609105,2805
ENSMUSG00000025889,Snca,Gene Expression,0.3976846726561323,0.0,0.0,21803,6.78038993217599,2602
ENSMUSG00000020932,Gfap,Gene Expression,0.39711573820828816,0.0,0.0,2979,1.580270572332368,1339
ENSMUSG00000021708,Rasgrf2,Gene Expression,0.39598461413813796,0.0,0.0,3734,1.1362295150924593,1498
ENSMUSG00000048251,Bcl11b,Gene Expression,0.39522394783181625,0.0,0.0,4520,1.532871067338058,1766
ENSMUSG00000027199,Gatm,Gene Expression,0.39482525919357303,0.0,0.0,4297,2.197111985770642,1883
ENSMUSG00000033981,Gria2,Gene Expression,0.39290271326884585,0.0,0.0,19056,6.058960677832312,2616
ENSMUSG00000073557,Ppp1r12b,Gene Expression,0.3922041650898839,0.0,0.0,3448,1.1069062363799005,1510
ENSMUSG00000046321,Hs3st2,Gene Expression,0.3919554018058975,0.0,0.0,2789,0.809378394425754,1204
ENSMUSG00000024601,Isoc1,Gene Expression,0.3911762817131037,0.0,0.0,2122,0.7514735655787806,1077
ENSMUSG00000049907,Rasl11b,Gene Expression,0.39059357684333507,0.0,0.0,4040,1.3076365532980678,1634
ENSMUSG00000023927,Satb1,Gene Expression,0.39000919011182134,0.0,0.0,2965,0.8455081982777426,1277
ENSMUSG00000039103,Nexn,Gene Expression,0.38994494670024743,0.0,0.0,784,0.31243179488491574,477
ENSMUSG00000023274,Cd4,Gene Expression,0.38936999349259777,0.0,0.0,633,0.24731065960029702,420
ENSMUSG00000050121,Opalin,Gene Expression,0.3893296820620446,0.0,0.0,2384,1.2207321355633876,1204
ENSMUSG00000085007,Gm11549,Gene Expression,0.3890339678099134,0.0,0.0,1844,0.5230312475728022,932
ENSMUSG00000061751,Kalrn,Gene Expression,0.38865813892335915,0.0,0.0,8656,2.5895317444770978,2201
ENSMUSG00000033061,Resp18,Gene Expression,0.38843697997520465,0.0,0.0,6951,2.19209241274165,2036
ENSMUSG00000017734,Dbndd2,Gene Expression,0.38834494422156973,0.0,0.0,10362,4.426351551964122,2623
ENSMUSG00000059456,Ptk2b,Gene Expression,0.38825387783813503,0.0,0.0,15278,4.820436661296347,2505
ENSMUSG00000010086,Rnf112,Gene Expression,0.38807889660687467,0.0,0.0,8480,2.63358315611956,2215
ENSMUSG00000060371,Caln1,Gene Expression,0.3873484864614337,0.0,0.0,3390,1.1936684893977851,1556
ENSMUSG00000057897,Camk2b,Gene Expression,0.3871554950343756,0.0,0.0,21774,6.907645233473101,2634
ENSMUSG00000005125,Ndrg1,Gene Expression,0.3870498219777163,0.0,0.0,4157,2.0484697841548103,1817
ENSMUSG00000056158,Car10,Gene Expression,0.3870496336800793,0.0,0.0,3540,1.0436951813738657,1476
ENSMUSG00000098178,Gm42418,Gene Expression,0.38697447376313,0.0,0.0,65781,26.103191302350083,2821
ENSMUSG00000039474,Wfs1,Gene Expression,0.38652175896910684,0.0,0.0,4901,1.5737566128672562,1693
ENSMUSG00000044252,Osbpl1a,Gene Expression,0.38599221801094863,0.0,0.0,9269,2.976584376087678,2302
ENSMUSG00000021337,Scgn,Gene Expression,0.38319444858412155,0.0,0.0,469,0.1689061913927722,286
ENSMUSG00000038738,Shank1,Gene Expression,0.3825799778121839,0.0,0.0,6317,2.0541411113183456,2041
ENSMUSG00000078816,Prkcg,Gene Expression,0.38222542251976543,0.0,0.0,8725,2.5715928155349026,2143
ENSMUSG00000036169,Sostdc1,Gene Expression,0.3821495338178609,0.0,0.0,294,0.10529424209082408,155
ENSMUSG00000037579,Kcnh3,Gene Expression,0.3814351574802578,0.0,0.0,5910,1.8476992298388404,1989
ENSMUSG00000064065,Ipcef1,Gene Expression,0.3812583079461112,0.0,0.0,2664,0.7930665973422817,1244
ENSMUSG00000097767,Miat,Gene Expression,0.38088597988833894,0.0,0.0,3442,1.0035877846727745,1451
ENSMUSG00000110195,Pde2a,Gene Expression,0.3806830661183963,0.0,0.0,12300,4.029356234935172,2481
ENSMUSG00000030226,Lmo3,Gene Expression,0.37998261135599026,0.0,0.0,6511,1.941516917779118,1986
ENSMUSG00000072235,Tuba1a,Gene Expression,0.37947025092690934,0.0,0.0,68992,23.531921577200073,2817
ENSMUSG00000035885,Cox8a,Gene Expression,0.3793672846307951,0.0,0.0,125003,41.50243185598573,2821
ENSMUSG00000027350,Chgb,Gene Expression,0.37931549865791114,0.0,0.0,17851,5.3428060155215045,2545
ENSMUSG00000040794,C1qtnf4,Gene Expression,0.3792064181039839,0.0,0.0,24088,7.7791543451878225,2692
ENSMUSG00000005089,Slc1a2,Gene Expression,0.3791588508227217,0.0,0.0,67390,23.191661933467266,2818
ENSMUSG00000038331,Satb2,Gene Expression,0.3791330285743657,0.0,0.0,1299,0.361118162122923,719
ENSMUSG00000026463,Atp2b4,Gene Expression,0.37897568911605833,0.0,0.0,4565,1.4103601534939394,1686
ENSMUSG00000025221,Kcnip2,Gene Expression,0.37886094670545384,0.0,0.0,8342,2.791977553983013,2271
ENSMUSG00000022055,Nefl,Gene Expression,0.3788258561092258,0.0,0.0,15301,4.710948190662435,2487
ENSMUSG00000073680,Tmem88b,Gene Expression,0.3782966214009741,0.0,0.0,2349,1.1955822043009081,1304
ENSMUSG00000039904,Gpr37,Gene Expression,0.37598922927882483,0.0,0.0,3037,1.465234659456253,1468
ENSMUSG00000030302,Atp2b2,Gene Expression,0.37588554230080273,0.0,0.0,22183,6.8922211131746005,2651
ENSMUSG00000040907,Atp1a3,Gene Expression,0.3757003487897189,0.0,0.0,46288,14.864002978212442,2770
ENSMUSG00000007617,Homer1,Gene Expression,0.3748921853599867,0.0,0.0,7979,2.525656952266339,2192
ENSMUSG00000025739,Gng13,Gene Expression,0.37262212000963363,0.0,0.0,14808,5.307273735324207,2623
ENSMUSG00000022577,Ly6h,Gene Expression,0.3724126646357319,0.0,0.0,19765,6.235060706086851,2632
ENSMUSG00000048978,Nrsn1,Gene Expression,0.37125695195699965,0.0,0.0,17770,5.970001766786729,2641
ENSMUSG00000021647,Cartpt,Gene Expression,0.3712507122879908,0.0,0.0,1817,0.5113121863199327,760
ENSMUSG00000009013,Dynll1,Gene Expression,0.370206639439001,0.0,0.0,48286,15.295865199291098,2793
ENSMUSG00000036095,Dgkb,Gene Expression,0.36937389883217603,0.0,0.0,5991,2.048766979269827,2045
ENSMUSG00000026202,Tuba4a,Gene Expression,0.3684035478459832,0.0,0.0,23801,7.372057821099253,2694
ENSMUSG00000036062,Phf24,Gene Expression,0.36790389576093896,0.0,0.0,8744,2.644318590808504,2238
ENSMUSG00000022054,Nefm,Gene Expression,0.36751223507902886,0.0,0.0,7434,2.2893887676843927,2003
ENSMUSG00000038112,AW551984,Gene Expression,0.36713701891078504,0.0,0.0,428,0.1384037579864983,284
ENSMUSG00000056211,R3hdm1,Gene Expression,0.3662133966223218,0.0,0.0,9588,2.9059862231011997,2294
ENSMUSG00000042388,Dlgap3,Gene Expression,0.36602380842089166,0.0,0.0,11924,3.925788916191904,2495
ENSMUSG00000037166,Ppp1r14a,Gene Expression,0.36538329416253873,0.0,0.0,2862,1.4241364672749732,1422
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.36522115447354103,0.0,0.0,149545,51.39864463660314,2822
ENSMUSG00000047945,Marcksl1,Gene Expression,0.3648347060306315,0.0,0.0,6533,2.3549937493616344,2069
ENSMUSG00000071658,Gng3,Gene Expression,0.3645154764251552,0.0,0.0,26928,8.307521672226331,2695
ENSMUSG00000019997,Ccn2,Gene Expression,0.36409507339755653,0.0,0.0,1989,0.6897054096598637,785
ENSMUSG00000070802,Pnmal2,Gene Expression,0.3639338087375529,0.0,0.0,11377,3.678320937041832,2466
ENSMUSG00000062077,Trim54,Gene Expression,0.36272539891488054,0.0,0.0,260,0.06581850816409539,141
ENSMUSG00000052305,Hbb-bs,Gene Expression,0.36257444046468185,0.0,0.0,255551,98.57426388403671,2823
ENSMUSG00000033579,Fa2h,Gene Expression,0.36256160846618757,0.0,0.0,2184,1.1260506384152504,1186
ENSMUSG00000030337,Vamp1,Gene Expression,0.3618138552271488,0.0,0.0,3799,1.3049238043159177,1595
ENSMUSG00000058260,Serpina9,Gene Expression,0.36145004597613467,0.0,0.0,623,0.23240338720639225,413
ENSMUSG00000032854,Ugt8a,Gene Expression,0.36053510921320414,0.0,0.0,2585,1.2960829866380177,1349
ENSMUSG00000033316,Galnt9,Gene Expression,0.360394791509128,0.0,0.0,2827,0.8150914862445257,1256
ENSMUSG00000044071,Tafa2,Gene Expression,0.36023198065700435,0.0,0.0,2171,0.604133017757051,1034
ENSMUSG00000034892,Rps29,Gene Expression,0.35831061462014235,0.0,0.0,119550,44.84567244334647,2822
ENSMUSG00000011171,Vipr2,Gene Expression,0.35823147300173963,0.0,0.0,357,0.12617693133999175,229
ENSMUSG00000031765,Mt1,Gene Expression,0.35795739417513217,0.0,0.0,61970,23.927882457086987,2820
ENSMUSG00000087075,Lbhd2,Gene Expression,0.35780231256785444,0.0,0.0,672,0.23693204024118397,427
ENSMUSG00000026797,Stxbp1,Gene Expression,0.35752981983575033,0.0,0.0,28040,8.590598070242864,2705
ENSMUSG00000003363,Pld3,Gene Expression,0.3572820809377071,0.0,0.0,19318,6.10708303375016,2638
ENSMUSG00000024121,Atp6v0c,Gene Expression,0.35724891009079235,0.0,0.0,88843,28.33050332133399,2814
ENSMUSG00000051391,Ywhag,Gene Expression,0.3572036412271312,0.0,0.0,29181,9.03127060610112,2719
ENSMUSG00000051067,Lingo3,Gene Expression,0.35702453733874034,0.0,0.0,2218,0.758980393781235,1160
ENSMUSG00000102252,Snrpn,Gene Expression,0.3566727679436401,0.0,0.0,49451,15.411072666361303,2788
ENSMUSG00000031775,Pllp,Gene Expression,0.35652975603925346,0.0,0.0,3574,1.6891862810323786,1713
ENSMUSG00000039629,Strip2,Gene Expression,0.355932678487495,0.0,0.0,2535,0.834748857251223,1186
ENSMUSG00000069227,Gprin1,Gene Expression,0.3540238985281887,0.0,0.0,4410,1.3357284243503935,1706
ENSMUSG00000023004,Tuba1b,Gene Expression,0.35388043646711537,0.0,0.0,37069,12.061640783793768,2793
ENSMUSG00000022332,Khdrbs3,Gene Expression,0.3537358347705551,0.0,0.0,7134,2.152415191300364,2097
ENSMUSG00000036815,Dpp10,Gene Expression,0.35307793673177595,0.0,0.0,5593,1.692491563794905,1893
ENSMUSG00000007892,Rplp1,Gene Expression,0.35280850112020423,0.0,0.0,151453,54.83436218552673,2822
ENSMUSG00000029838,Ptn,Gene Expression,0.3522763157910182,0.0,0.0,19116,7.450336884834479,2744
ENSMUSG00000025576,Rbfox3,Gene Expression,0.35223933062913076,0.0,0.0,10980,3.4035867381717573,2371
ENSMUSG00000046844,Vat1l,Gene Expression,0.3520394529955413,0.0,0.0,2705,0.9383314698514216,1261
ENSMUSG00000045733,Sprn,Gene Expression,0.35163209262639883,0.0,0.0,4904,1.4507097015592274,1836
ENSMUSG00000032827,Ppp1r9a,Gene Expression,0.3511725030848545,0.0,0.0,8729,2.879726316828399,2297
ENSMUSG00000031906,Smpd3,Gene Expression,0.3510442302516516,0.0,0.0,3270,1.1107861148986464,1531
ENSMUSG00000021719,Rgs7bp,Gene Expression,0.35082123207395516,0.0,0.0,10407,3.45538420243919,2390
ENSMUSG00000018470,Kcnab3,Gene Expression,0.3507192268856672,0.0,0.0,2895,0.9274542337414434,1341
ENSMUSG00000031824,6430548M08Rik,Gene Expression,0.35030372647892033,0.0,0.0,6282,2.0629746552587864,2091
ENSMUSG00000034209,Rasl10a,Gene Expression,0.35030338804900435,0.0,0.0,2927,0.8339204198503655,1261
ENSMUSG00000007097,Atp1a2,Gene Expression,0.34993023948026425,0.0,0.0,32828,13.068754234803503,2807
ENSMUSG00000063358,Mapk1,Gene Expression,0.34935085483180417,0.0,0.0,21138,6.697067154570043,2663
ENSMUSG00000024736,Tmem132a,Gene Expression,0.3485676427107283,0.0,0.0,9611,2.924678236640242,2315
ENSMUSG00000036766,Dner,Gene Expression,0.3484949056750939,0.0,0.0,7721,2.5482276256891945,2174
ENSMUSG00000034187,Nsf,Gene Expression,0.348463547221948,0.0,0.0,26656,8.118255666280234,2718
ENSMUSG00000016024,Lbp,Gene Expression,0.3481543155914002,0.0,0.0,268,0.1147689384552686,144
ENSMUSG00000050074,Spink8,Gene Expression,0.34811276352968723,0.0,0.0,277,0.08458572743385097,151
ENSMUSG00000027634,Ndrg3,Gene Expression,0.3476675107307808,0.0,0.0,19062,5.814741000126801,2644
ENSMUSG00000033152,Podxl2,Gene Expression,0.3474647520155769,0.0,0.0,9818,3.296808665851277,2388
ENSMUSG00000026473,Glul,Gene Expression,0.347298971064987,0.0,0.0,32041,12.38375915296366,2811
ENSMUSG00000055430,Nap1l5,Gene Expression,0.34723274657109654,0.0,0.0,18750,6.1577365121415095,2634
ENSMUSG00000021848,Otx2,Gene Expression,0.34708340607820537,0.0,0.0,171,0.06740278689073091,86
ENSMUSG00000037703,Lzts3,Gene Expression,0.347037250392699,0.0,0.0,5391,1.775922990722662,1949
ENSMUSG00000059361,Nrsn2,Gene Expression,0.3464299566948359,0.0,0.0,7529,2.535190775421449,2212
ENSMUSG00000008734,Gprc5b,Gene Expression,0.34572344185436493,0.0,0.0,5114,2.0001186418465586,2036
ENSMUSG00000062151,Unc13c,Gene Expression,0.3456804490517247,0.0,0.0,1503,0.6702990873112167,924
ENSMUSG00000026090,2010300C02Rik,Gene Expression,0.3454758264220615,0.0,0.0,8246,2.583014118640193,2237
ENSMUSG00000021991,Cacna2d3,Gene Expression,0.34543915713803747,0.0,0.0,3992,1.30641359804361,1667
ENSMUSG00000009216,Fam163b,Gene Expression,0.3453319848332052,0.0,0.0,5696,1.7318129633741415,1923
ENSMUSG00000041351,Rap1gap,Gene Expression,0.3448927040824977,0.0,0.0,10024,3.427811861704811,2450
ENSMUSG00000051853,Arf3,Gene Expression,0.344877373272775,0.0,0.0,31761,10.2162785698004,2752
ENSMUSG00000068859,Sp9,Gene Expression,0.34470858246887903,0.0,0.0,1191,0.42456636137236203,712
ENSMUSG00000028488,Sh3gl2,Gene Expression,0.34469964758236926,0.0,0.0,11971,3.6579424866024413,2425
ENSMUSG00000017493,Igfbp4,Gene Expression,0.3444318757983055,0.0,0.0,4243,1.367108487871437,1559
ENSMUSG00000018865,Sult4a1,Gene Expression,0.34432440594894975,0.0,0.0,14552,4.439871844889399,2514
ENSMUSG00000044288,Cnr1,Gene Expression,0.34368543174770866,0.0,0.0,5700,1.9246784412863909,1895
ENSMUSG00000024403,Atp6v1g2,Gene Expression,0.34296546178527654,0.0,0.0,23866,7.28662263295511,2665
ENSMUSG00000066705,Fxyd6,Gene Expression,0.34275001885361345,0.0,0.0,5368,1.8325166833385527,1937
ENSMUSG00000029869,Ephb6,Gene Expression,0.3427131041484946,0.0,0.0,3463,1.0600884186394086,1518
ENSMUSG00000061983,Rps12,Gene Expression,0.3423144073443133,0.0,0.0,53589,20.0039873880635,2819
ENSMUSG00000030137,Tuba8,Gene Expression,0.34169772056723063,0.0,0.0,918,0.28661332232658193,590
ENSMUSG00000013766,Ly6g6e,Gene Expression,0.3409708930744979,0.0,0.0,548,0.22139459829715205,304
ENSMUSG00000019467,Arhgef25,Gene Expression,0.34095243438455425,0.0,0.0,5700,1.6840013435935643,1924
ENSMUSG00000022658,Tagln3,Gene Expression,0.340524184355136,0.0,0.0,19095,5.992595889351932,2669
ENSMUSG00000025468,Caly,Gene Expression,0.3403268140929934,0.0,0.0,16203,5.245917747391247,2586
ENSMUSG00000026421,Csrp1,Gene Expression,0.34022439688881556,0.0,0.0,9333,4.080841618410101,2556
ENSMUSG00000035551,Igfbpl1,Gene Expression,0.3401257542842411,0.0,0.0,307,0.11007025383712234,185
ENSMUSG00000055639,Dach1,Gene Expression,0.34001770583886964,0.0,0.0,860,0.330789637911978,557
ENSMUSG00000021743,Fezf2,Gene Expression,0.3396157567810232,0.0,0.0,1132,0.31488917311179915,629
ENSMUSG00000066357,Wdr6,Gene Expression,0.3395204930460453,0.0,0.0,4848,1.6144814596971941,1853
ENSMUSG00000036782,Klhl13,Gene Expression,0.33934307392576024,0.0,0.0,2268,0.803961312524285,1199
ENSMUSG00000027438,Napb,Gene Expression,0.3386176341707979,0.0,0.0,12801,3.868567554959077,2480
ENSMUSG00000034796,Cpne7,Gene Expression,0.3379095215724537,0.0,0.0,1911,0.644238048438656,998
ENSMUSG00000026879,Gsn,Gene Expression,0.33778676039314626,0.0,0.0,4250,2.0575647734897617,1859
ENSMUSG00000025658,Cnksr2,Gene Expression,0.337751203477171,0.0,0.0,5212,1.5906073273440426,1889
ENSMUSG00000031840,Rab3a,Gene Expression,0.3370635159379222,0.0,0.0,43687,13.62540952923045,2772
ENSMUSG00000017740,Slc12a5,Gene Expression,0.33703236918367613,0.0,0.0,17966,5.663809984855531,2592
ENSMUSG00000026826,Nr4a2,Gene Expression,0.3369238350940675,0.0,0.0,1140,0.33334896282015597,571
ENSMUSG00000032368,Zic1,Gene Expression,0.3363597683702469,0.0,0.0,1279,0.5363574085929427,740
ENSMUSG00000024077,Strn,Gene Expression,0.33617123283315853,0.0,0.0,3424,1.236894516432685,1631
ENSMUSG00000060284,Sp7,Gene Expression,0.3351309934034134,0.0,0.0,396,0.14908372397094796,279
ENSMUSG00000030792,Dkkl1,Gene Expression,0.3348353055191506,0.0,0.0,1420,0.3993518814590697,785
ENSMUSG00000022636,Alcam,Gene Expression,0.334422464950333,0.0,0.0,6183,2.153454724109418,2073
ENSMUSG00000048108,Tmem72,Gene Expression,0.3338926448963902,0.0,0.0,121,0.04586824873570968,70
ENSMUSG00000050473,Slc35d3,Gene Expression,0.3338382339056167,0.0,0.0,885,0.31017869011438265,534
ENSMUSG00000020340,Cyfip2,Gene Expression,0.33366289081902656,0.0,0.0,20902,6.519542616804203,2648
ENSMUSG00000059187,Tafa1,Gene Expression,0.33347928089733414,0.0,0.0,1359,0.37889921747532646,755
ENSMUSG00000031932,Gpr83,Gene Expression,0.33333616826704165,0.0,0.0,1981,0.6362765358725495,1040
ENSMUSG00000052981,Ube2ql1,Gene Expression,0.33319250973651526,0.0,0.0,9419,2.885432327243437,2299
ENSMUSG00000042750,Bex2,Gene Expression,0.3327977579010814,0.0,0.0,25283,7.98607212812194,2698
ENSMUSG00000030774,Pak1,Gene Expression,0.3325300034150483,0.0,0.0,14744,4.595728863694158,2553
ENSMUSG00000026204,Ptprn,Gene Expression,0.3320514850877177,0.0,0.0,22341,7.022897850521655,2660
ENSMUSG00000009394,Syn2,Gene Expression,0.331889621920355,0.0,0.0,16609,5.121272591314815,2575
ENSMUSG00000026238,Ptma,Gene Expression,0.3293803354471961,0.0,0.0,25399,9.811078266925632,2807
ENSMUSG00000027004,Frzb,Gene Expression,0.3291473840785577,0.0,0.0,1341,0.5123813073572816,842
ENSMUSG00000022103,Gfra2,Gene Expression,0.3290298100555496,0.0,0.0,2683,0.7928485471360187,1297
ENSMUSG00000026959,Grin1,Gene Expression,0.32847733984474903,0.0,0.0,19287,6.108406887259492,2634
ENSMUSG00000024245,Tmem178,Gene Expression,0.32772026021215517,0.0,0.0,2964,0.89312023626478,1369
ENSMUSG00000030134,Rasgef1a,Gene Expression,0.3274201528599511,0.0,0.0,9163,2.92301197733498,2336
ENSMUSG00000027489,Necab3,Gene Expression,0.32609561685612837,0.0,0.0,3734,1.08954060371404,1544
ENSMUSG00000034730,Adgrb1,Gene Expression,0.32553997000711016,0.0,0.0,16873,5.58100791376289,2626
ENSMUSG00000050010,Shisa3,Gene Expression,0.3255316631742462,0.0,0.0,411,0.16246624756055866,221
ENSMUSG00000041697,Cox6a1,Gene Expression,0.3253098696217761,0.0,0.0,72998,24.72208586736547,2820
ENSMUSG00000034902,Pip5k1c,Gene Expression,0.32377743398213366,0.0,0.0,9945,3.1444072589071603,2391
ENSMUSG00000066189,Cacng3,Gene Expression,0.3229007163988361,0.0,0.0,5569,1.7305453008547778,1957
ENSMUSG00000069917,Hba-a2,Gene Expression,0.3228732352677255,0.0,0.0,79827,31.397135802107165,2808
ENSMUSG00000037428,Vgf,Gene Expression,0.3228329623021121,0.0,0.0,11444,3.5608445687390855,2446
ENSMUSG00000054640,Slc8a1,Gene Expression,0.32270299039257194,0.0,0.0,6005,1.8506598101874088,1966
ENSMUSG00000004187,Kifc2,Gene Expression,0.32256657341952855,0.0,0.0,10848,3.386413178377588,2430
ENSMUSG00000024873,Cnih2,Gene Expression,0.32180884362955525,0.0,0.0,18286,5.982581171748663,2655
ENSMUSG00000047230,Cldn2,Gene Expression,0.32172681299273687,0.0,0.0,120,0.04399835291137628,71
ENSMUSG00000042453,Reln,Gene Expression,0.32141144532159055,0.0,0.0,3004,1.0960764816596458,1424
ENSMUSG00000024268,Celf4,Gene Expression,0.3211802768639977,0.0,0.0,16974,5.459927249180557,2616
ENSMUSG00000021071,Trim9,Gene Expression,0.3209480585213916,0.0,0.0,11298,3.533661119662926,2454
